Comercio Formal,,,,
Unidad,Nombre Unidad,Zona Coplademun,Giro,Cantidad
15,"Alamitos, Los",3,Terraza tipo A,1
16,Altagracia,3,Abarrotes,20
16,Altagracia,3,Alimentos,11
16,Altagracia,3,Boneteria y merceria,1
16,Altagracia,3,Carniceria,1
16,Altagracia,3,Cerrajeria,1
16,Altagracia,3,Consultorio medico,3
16,Altagracia,3,Consultorio odontologico,1
16,Altagracia,3,Cremeria,3
16,Altagracia,3,Estetica,10
16,Altagracia,3,Fabricas e industrias,1
16,Altagracia,3,Farmacia,2
16,Altagracia,3,Farmacia homeopatica,1
16,Altagracia,3,Juegos de video,4
16,Altagracia,3,Lavanderia,1
16,Altagracia,3,Manufactura domiciliaria,3
16,Altagracia,3,Maquina caza muñecos ,1
16,Altagracia,3,Minisuper,1
16,Altagracia,3,Miscelanea,1
16,Altagracia,3,Oficina administrativa,2
16,Altagracia,3,Optica,1
16,Altagracia,3,Paleteria,1
16,Altagracia,3,Panaderia,2
16,Altagracia,3,Papeleria,4
16,Altagracia,3,"Pisos, azulejos y accesorios para baño",1
16,Altagracia,3,Refacciones,1
16,Altagracia,3,Renta de sistema de computo,2
16,Altagracia,3,Reparacion de calzado,1
16,Altagracia,3,Taller de aparatos electricos y electrodomesticos,1
16,Altagracia,3,Taller mecanico,1
16,Altagracia,3,Tortilleria,1
16,Altagracia,3,Video club,1
16,Altagracia,3,Vinos y licores,1
16,Altagracia,3,Vivero,1
16,Altagracia,3,Zapateria,1
17,Altamira,1A,Abarrotes,2
17,Altamira,1A,Academia de actividades deportivas y esparcimiento,2
17,Altamira,1A,Accesorios automotrices,1
17,Altamira,1A,Alimentos,3
17,Altamira,1A,Bodega,1
17,Altamira,1A,Cafeteria,1
17,Altamira,1A,Clinicas,2
17,Altamira,1A,Consultorio odontologico,3
17,Altamira,1A,Despacho juridico,1
17,Altamira,1A,Detallado automotriz,2
17,Altamira,1A,Equipo,1
17,Altamira,1A,Equipo medico,1
17,Altamira,1A,Escuela preescolar,5
17,Altamira,1A,Estetica,1
17,Altamira,1A,Gimnasio,1
17,Altamira,1A,Institucion bancaria y de credito,1
17,Altamira,1A,Lavanderia,1
17,Altamira,1A,Maquina para dar altura y peso,8
17,Altamira,1A,Material de construccion,1
17,Altamira,1A,Oficina administrativa,13
17,Altamira,1A,Paleteria,2
17,Altamira,1A,Papeleria,1
17,Altamira,1A,Pinturas,1
17,Altamira,1A,Prestacion de servicios,1
17,Altamira,1A,Refaccionaria,1
17,Altamira,1A,Restaurant bar,1
17,Altamira,1A,Sala de exhibicion,1
17,Altamira,1A,Salon para fiestas infantiles,1
17,Altamira,1A,Taller mecanico,1
17,Altamira,1A,Telefonos celulares,2
17,Altamira,1A,Vinos y licores,1
18,"Arboleda, La",1A,Abarrotes,13
18,"Arboleda, La",1A,Acuario,1
18,"Arboleda, La",1A,Alimentos,8
18,"Arboleda, La",1A,Articulos de limpieza,1
18,"Arboleda, La",1A,Cereales y semillas,1
18,"Arboleda, La",1A,Consultorio medico,1
18,"Arboleda, La",1A,Escuela,2
18,"Arboleda, La",1A,Estetica,5
18,"Arboleda, La",1A,Expendio de pollo,1
18,"Arboleda, La",1A,Frutas y verduras,1
18,"Arboleda, La",1A,Instalacion de accesorios automotrices,1
18,"Arboleda, La",1A,Institucion bancaria y de credito,1
18,"Arboleda, La",1A,Miscelanea,3
18,"Arboleda, La",1A,Oficina administrativa,5
18,"Arboleda, La",1A,Pañal y papel higienico,1
18,"Arboleda, La",1A,Papeleria,2
18,"Arboleda, La",1A,Plasticos,1
18,"Arboleda, La",1A,Productos naturistas,1
18,"Arboleda, La",1A,Rentwa de sistema de computo,3
18,"Arboleda, La",1A,Ropa,1
18,"Arboleda, La",1A,Taller de costura,2
18,"Arboleda, La",1A,Taller de joyeria,1
18,"Arboleda, La",1A,Taller mecanico,1
18,"Arboleda, La",1A,Tostaderia,1
18,"Arboleda, La",1A,Venta de bebidas de baja graduacion,1
18,"Arboleda, La",1A,Venta de carnes frias,1
18,"Arboleda, La",1A,Venta y consumo de bebidas de baja graduacion,1
18,"Arboleda, La",1A,Video juegos,2
18,"Arboleda, La",1A,Vinos y licores,1
19,Arboledas,6,Abarrotes,22
19,Arboledas,6,Academia de actividades tecnicas y de capaciracion,9
19,Arboledas,6,Accesorios,7
19,Arboledas,6,Acuario,1
19,Arboledas,6,Agencia de autos seminuevos,7
19,Arboledas,6,Agencia de mensajeria y paqueteria,1
19,Arboledas,6,Agencia de motocicletas,1
19,Arboledas,6,Agencia de viajes,3
19,Arboledas,6,Alimentos,32
19,Arboledas,6,Aparatos y accesorios musicales,1
19,Arboledas,6,Articulos de belleza,2
19,Arboledas,6,Articulos de decoracion,1
19,Arboledas,6,Articulos de limpieza,3
19,Arboledas,6,Articulos para fiesta,1
19,Arboledas,6,Auto baño,5
19,Arboledas,6,Bazar,1
19,Arboledas,6,Billetes de loteria,1
19,Arboledas,6,Bodega,2
19,Arboledas,6,Boneteria y merceria,2
19,Arboledas,6,Cafeteria,1
19,Arboledas,6,Canchas deportivas,1
19,Arboledas,6,Carniceria,4
19,Arboledas,6,Casa de cambio,1
19,Arboledas,6,Centro de copiado,1
19,Arboledas,6,Cerrajeria,3
19,Arboledas,6,Clinicas y hospitales,3
19,Arboledas,6,Compra venta de accesorios para gas,1
19,Arboledas,6,Compra venta de etiquetas,1
19,Arboledas,6,Consultorio cirujano pedriatra urologo,1
19,Arboledas,6,Consultorio de ginecologia y obstetricia,2
19,Arboledas,6,Consultorio de otorrinolaringologia,1
19,Arboledas,6,Consultorio de rehabilitacion,1
19,Arboledas,6,Consultorio homeopatico,1
19,Arboledas,6,Consultorio medico,21
19,Arboledas,6,Consultorio odontologico,15
19,Arboledas,6,Consultorio pediatra nefrologo,1
19,Arboledas,6,Consultorio pediatra y traumatologia,1
19,Arboledas,6,Cremeria,1
19,Arboledas,6,Depilaciones,3
19,Arboledas,6,Detallado automotriz,2
19,Arboledas,6,Dulceria,1
19,Arboledas,6,Elaboracion de pastas finas y flanes,1
19,Arboledas,6,Equipo medico,1
19,Arboledas,6,Escuela ,14
19,Arboledas,6,Escuela de ceramica y manualidades,1
19,Arboledas,6,Escuela de karate,1
19,Arboledas,6,Estetica,36
19,Arboledas,6,Estudio fotografico,4
19,Arboledas,6,Fabricas e industrias,1
19,Arboledas,6,Farnacia,7
19,Arboledas,6,Ferreteria,2
19,Arboledas,6,Frutas y verduras,1
19,Arboledas,6,Fuente de sodas,1
19,Arboledas,6,Gimnasio,5
19,Arboledas,6,Guarderia,1
19,Arboledas,6,Imprenta,1
19,Arboledas,6,Imprenta,1
19,Arboledas,6,Instalacion de alarmas,1
19,Arboledas,6,Institucion bancaria y de credito,4
19,Arboledas,6,Joyeria,2
19,Arboledas,6,Juegos de video,10
19,Arboledas,6,Laboratorio clinico e imagen,4
19,Arboledas,6,Laboratorio fotografico,1
19,Arboledas,6,Lavanderia,4
19,Arboledas,6,Llantera,2
19,Arboledas,6,Maquina caza muñecos,1
19,Arboledas,6,Marcos y molduras,1
19,Arboledas,6,Masajes terapeuticos,1
19,Arboledas,6,Material para construccion,1
19,Arboledas,6,Minisuper,3
19,Arboledas,6,Miscelanea,3
19,Arboledas,6,Muebleria,3
19,Arboledas,6,Nucleo de rayos X,1
19,Arboledas,6,Oficina administrativa,66
19,Arboledas,6,Optica,2
19,Arboledas,6,Paleteria,2
19,Arboledas,6,Panaderia,2
19,Arboledas,6,Pañales,1
19,Arboledas,6,Papeleria,14
19,Arboledas,6,Pasteleria y postres,3
19,Arboledas,6,Pinturas,1
19,Arboledas,6,"Pisos, azulejos y accesorios para baños",2
19,Arboledas,6,Planchaduria,5
19,Arboledas,6,Podologia,2
19,Arboledas,6,Prestacion de servicios,10
19,Arboledas,6,Prestamos prendarios,1
19,Arboledas,6,Productos naturistas,3
19,Arboledas,6,Quimicos,1
19,Arboledas,6,Refaccionaria,7
19,Arboledas,6,Regalos,13
19,Arboledas,6,Relojeria,1
19,Arboledas,6,Renta de sistema de computo,7
19,Arboledas,6,Restauran bar,9
19,Arboledas,6,Ropa,9
19,Arboledas,6,Rosticeria,2
19,Arboledas,6,Salon de eventos,4
19,Arboledas,6,Salon para fiestas infantiles,7
19,Arboledas,6,Taller,3
19,Arboledas,6,Taller autoelectrico,2
19,Arboledas,6,Taller de aparatos electricos y electrodomesticos,3
19,Arboledas,6,Taller de bicicletas,1
19,Arboledas,6,Taller de costura,7
19,Arboledas,6,Taller de frenos,1
19,Arboledas,6,Taller de laminado y pintura,3
19,Arboledas,6,Taller de lavadoras,1
19,Arboledas,6,Taller de radiadores y mofles,1
19,Arboledas,6,Taller de reparacion de calzado,1
19,Arboledas,6,Taller mecanico,15
19,Arboledas,6,Telefonos celulares,4
19,Arboledas,6,Terraza tipo A,1
19,Arboledas,6,Tienda de autoservicio,2
19,Arboledas,6,Tintoreria,3
19,Arboledas,6,Tlapaleria,2
19,Arboledas,6,Tortilleria,2
19,Arboledas,6,Transformacion de alimetos,1
19,Arboledas,6,Venta de bebidas de baja graduacion,5
19,Arboledas,6,Veterinaria,6
19,Arboledas,6,Veterinaria,1
19,Arboledas,6,Vinos y licores,4
19,Arboledas,6,Vivero,3
19,Arboledas,6,Zapateria ,4
20,Arcos de Guadalupe,5A,Abarrotes,8
20,Arcos de Guadalupe,5A,Academia de actividades deportivas y esparcimiento,1
20,Arcos de Guadalupe,5A,Academia de actividades tecnicas y capacitacion,4
20,Arcos de Guadalupe,5A,Agencia de mensajeria y paqueteria,1
20,Arcos de Guadalupe,5A,Agencia de publicidad,1
20,Arcos de Guadalupe,5A,Agencia de viajes,2
20,Arcos de Guadalupe,5A,Alimentos,39
20,Arcos de Guadalupe,5A,Aparatos electronicos,1
20,Arcos de Guadalupe,5A,Artesanias,1
20,Arcos de Guadalupe,5A,Articulos de decoracion,1
20,Arcos de Guadalupe,5A,Articulos de limpieza,1
20,Arcos de Guadalupe,5A,Articulos para fiesta,1
20,Arcos de Guadalupe,5A,Autobaño,1
20,Arcos de Guadalupe,5A,Bar,1
20,Arcos de Guadalupe,5A,Bodega,2
20,Arcos de Guadalupe,5A,Botanas,1
20,Arcos de Guadalupe,5A,Cafeteria,3
20,Arcos de Guadalupe,5A,Casa de cambio,2
20,Arcos de Guadalupe,5A,Centro botanero,1
20,Arcos de Guadalupe,5A,Clinicas,2
20,Arcos de Guadalupe,5A,Club deportivo social,1
20,Arcos de Guadalupe,5A,Consultorio,1
20,Arcos de Guadalupe,5A,Consultorio medico,2
20,Arcos de Guadalupe,5A,Consultorio odontologico,2
20,Arcos de Guadalupe,5A,Detallado automotriz,3
20,Arcos de Guadalupe,5A,Elaboracion de productos helados,1
20,Arcos de Guadalupe,5A,Escuela,9
20,Arcos de Guadalupe,5A,Estetica,16
20,Arcos de Guadalupe,5A,Estudio fotografico,1
20,Arcos de Guadalupe,5A,Fabricas e industrias,2
20,Arcos de Guadalupe,5A,Farmacia ,1
20,Arcos de Guadalupe,5A,Fotocopiadora,2
20,Arcos de Guadalupe,5A,Gasolinera,1
20,Arcos de Guadalupe,5A,Gimnasio,1
20,Arcos de Guadalupe,5A,Guarderia,1
20,Arcos de Guadalupe,5A,Institucion bancaria y de credito,2
20,Arcos de Guadalupe,5A,Lavanderia,1
20,Arcos de Guadalupe,5A,Llantera,2
20,Arcos de Guadalupe,5A,Minisuper,4
20,Arcos de Guadalupe,5A,Miscelanea,1
20,Arcos de Guadalupe,5A,Mueblerias,3
20,Arcos de Guadalupe,5A,Oficina administrativa,38
20,Arcos de Guadalupe,5A,Paleteria,2
20,Arcos de Guadalupe,5A,Papeleria,4
20,Arcos de Guadalupe,5A,Pasteleria y postres,1
20,Arcos de Guadalupe,5A,Pinturas,1
20,Arcos de Guadalupe,5A,Planchaduria,1
20,Arcos de Guadalupe,5A,Prestacion de servicios,1
20,Arcos de Guadalupe,5A,Purificacio y envasado de agua,2
20,Arcos de Guadalupe,5A,Refaccionaria,4
20,Arcos de Guadalupe,5A,Regalos,2
20,Arcos de Guadalupe,5A,Renta de sistema de computo,2
20,Arcos de Guadalupe,5A,Restaurant,4
20,Arcos de Guadalupe,5A,Ropa,2
20,Arcos de Guadalupe,5A,Rosticeria,1
20,Arcos de Guadalupe,5A,Salon de eventos,5
20,Arcos de Guadalupe,5A,Salon de fiestas infantiles,2
20,Arcos de Guadalupe,5A,Taller de aparatos electronicos y electrodomesticos,3
20,Arcos de Guadalupe,5A,Taller de joyeria,1
20,Arcos de Guadalupe,5A,Taller de laminado y pintura,3
20,Arcos de Guadalupe,5A,Taller mecanico,4
20,Arcos de Guadalupe,5A,Telefonos celulares,1
20,Arcos de Guadalupe,5A,Tienda de deportes,1
20,Arcos de Guadalupe,5A,Tintoreria,2
20,Arcos de Guadalupe,5A,Tlapaleria,1
20,Arcos de Guadalupe,5A,Tortilleria,1
20,Arcos de Guadalupe,5A,Venta de bebidas de baja graduacion,1
20,Arcos de Guadalupe,5A,Veterinaria,2
20,Arcos de Guadalupe,5A,Video bar,1
20,Arcos de Guadalupe,5A,Video juegos,3
20,Arcos de Guadalupe,5A,Vinos y licores,3
20,Arcos de Guadalupe,5A,Vivero ,1
21,Arcos de Zapopan,3,Abarrotes,67
21,Arcos de Zapopan,3,Academia de actividades tecnicas y capacitacion,7
21,Arcos de Zapopan,3,Acuario,2
21,Arcos de Zapopan,3,Agencia de autos seminuevos,2
21,Arcos de Zapopan,3,Agencia de publicidad,1
21,Arcos de Zapopan,3,Agencia de viajes,2
21,Arcos de Zapopan,3,Alimentos,36
21,Arcos de Zapopan,3,Almacen,1
21,Arcos de Zapopan,3,Alquiler de ropa,1
21,Arcos de Zapopan,3,Aparatos electronicos y electricos,1
21,Arcos de Zapopan,3,Aparatos y accesorios musicales,1
21,Arcos de Zapopan,3,Artesanias,1
21,Arcos de Zapopan,3,Articulos de belleza,4
21,Arcos de Zapopan,3,Articulos de limpieza,1
21,Arcos de Zapopan,3,Articulos dentales,1
21,Arcos de Zapopan,3,Autobaño,2
21,Arcos de Zapopan,3,Bazar,2
21,Arcos de Zapopan,3,Bebidas sin alcohol,2
21,Arcos de Zapopan,3,Billar,2
21,Arcos de Zapopan,3,Bodega,2
21,Arcos de Zapopan,3,Boneteria y merceria,4
21,Arcos de Zapopan,3,Botanas,1
21,Arcos de Zapopan,3,Caja popular,1
21,Arcos de Zapopan,3,Carnes frias,1
21,Arcos de Zapopan,3,Carniceria,13
21,Arcos de Zapopan,3,Carpinteria,1
21,Arcos de Zapopan,3,Casa de cambio,1
21,Arcos de Zapopan,3,Casa de huespedes,2
21,Arcos de Zapopan,3,Cereales y semillas,2
21,Arcos de Zapopan,3,Consultorio medico,4
21,Arcos de Zapopan,3,Consultorio odontologico,9
21,Arcos de Zapopan,3,Consultorios,2
21,Arcos de Zapopan,3,Cortinas y articulos de decoracion,1
21,Arcos de Zapopan,3,Cremeria,4
21,Arcos de Zapopan,3,Detallado automotriz,1
21,Arcos de Zapopan,3,Diseño e impresion,2
21,Arcos de Zapopan,3,Dulceria,4
21,Arcos de Zapopan,3,Elaboracion de productos helados,1
21,Arcos de Zapopan,3,Escuela,6
21,Arcos de Zapopan,3,Escuela de aerobics,1
21,Arcos de Zapopan,3,Estetica,34
21,Arcos de Zapopan,3,Estudio fotografico,2
21,Arcos de Zapopan,3,Fabricas e industrias,1
21,Arcos de Zapopan,3,Farmacia,12
21,Arcos de Zapopan,3,Farmacia homeopatica,1
21,Arcos de Zapopan,3,Ferreteria,3
21,Arcos de Zapopan,3,Floreria,1
21,Arcos de Zapopan,3,Frutas y verduras,8
21,Arcos de Zapopan,3,Fuente de sodas y tacos,1
21,Arcos de Zapopan,3,Gimnasio,5
21,Arcos de Zapopan,3,Guarderia,2
21,Arcos de Zapopan,3,Herreria,1
21,Arcos de Zapopan,3,Institucion bancaria y de credito,2
21,Arcos de Zapopan,3,Juegos de videos,8
21,Arcos de Zapopan,3,Juegos mecanicos y electromecanicos,1
21,Arcos de Zapopan,3,Laboratorio de analisis clinicos,1
21,Arcos de Zapopan,3,Lavanderia,3
21,Arcos de Zapopan,3,Llantera,1
21,Arcos de Zapopan,3,Marcos y molduras,1
21,Arcos de Zapopan,3,Material de construccion,1
21,Arcos de Zapopan,3,Material electricoi,1
21,Arcos de Zapopan,3,Material y equipo medico,1
21,Arcos de Zapopan,3,Minisuper,3
21,Arcos de Zapopan,3,Miscelanea,12
21,Arcos de Zapopan,3,Mnufactura domiciliaria,2
21,Arcos de Zapopan,3,Mueblerias,3
21,Arcos de Zapopan,3,Oficina administrativa,24
21,Arcos de Zapopan,3,Optica,1
21,Arcos de Zapopan,3,Paleteria,8
21,Arcos de Zapopan,3,Panaderia,2
21,Arcos de Zapopan,3,Papeleria,11
21,Arcos de Zapopan,3,Pasteles y postres,1
21,Arcos de Zapopan,3,Pedicurista,1
21,Arcos de Zapopan,3,Pizzeria,1
21,Arcos de Zapopan,3,Planchaduria,1
21,Arcos de Zapopan,3,Plasticos,1
21,Arcos de Zapopan,3,Prestacion de servicios,1
21,Arcos de Zapopan,3,Prestamos prendarios,1
21,Arcos de Zapopan,3,Productos naturistas,4
21,Arcos de Zapopan,3,Puertas y ventanas,1
21,Arcos de Zapopan,3,Purificacion y envasado de agua,5
21,Arcos de Zapopan,3,Refaccionaria,5
21,Arcos de Zapopan,3,Regalos,8
21,Arcos de Zapopan,3,Renta de sistema de computo,16
21,Arcos de Zapopan,3,Reparacion de calzado,1
21,Arcos de Zapopan,3,Reparacion e instalacion de puertas y closets,1
21,Arcos de Zapopan,3,Restaurant,3
21,Arcos de Zapopan,3,Ropa,11
21,Arcos de Zapopan,3,Rosticeria,3
21,Arcos de Zapopan,3,Salon para fiestas infantiles,2
21,Arcos de Zapopan,3,Taller,1
21,Arcos de Zapopan,3,Taller autoelectrico,1
21,Arcos de Zapopan,3,Taller de basculas,1
21,Arcos de Zapopan,3,Taller de bicicletas,1
21,Arcos de Zapopan,3,Taller de costura,3
21,Arcos de Zapopan,3,Taller de laminado y pintura,1
21,Arcos de Zapopan,3,Taller de torno,1
21,Arcos de Zapopan,3,Taller mecanico,4
21,Arcos de Zapopan,3,Tapiceria,1
21,Arcos de Zapopan,3,Telefonos celulares,1
21,Arcos de Zapopan,3,Tintoreria,3
21,Arcos de Zapopan,3,Tlapaleria,1
21,Arcos de Zapopan,3,Tortilleria,8
21,Arcos de Zapopan,3,Venta de bebidas de baja graduacion,1
21,Arcos de Zapopan,3,Venta de equipo de iluminacion,1
21,Arcos de Zapopan,3,Veterinaria,6
21,Arcos de Zapopan,3,Video club,2
21,Arcos de Zapopan,3,Vidriera,2
21,Arcos de Zapopan,3,Vinos y licores,7
21,Arcos de Zapopan,3,Yoga,1
21,Arcos de Zapopan,3,Zapateria,2
22,Arenales Tapatíos ,7,ABARROTES EN GENERAL,218
22,Arenales Tapatíos ,7,ACADEMIA DE ACTIVIDADES DEPORTIVAS Y DE ESPARCIMIENTO ,1
22,Arenales Tapatíos ,7,ACCESORIOS AUTOMOTRICES,1
22,Arenales Tapatíos ,7,ACUARIO,1
22,Arenales Tapatíos ,7,ADIESTRAMIENTO CANINO,1
22,Arenales Tapatíos ,7,ALIMENTO PARA ANIMALES Y MASCOTAS,1
22,Arenales Tapatíos ,7,ALIMENTOS ,85
22,Arenales Tapatíos ,7,ALMACEN,1
22,Arenales Tapatíos ,7,ALQUILER DE ROPA,2
22,Arenales Tapatíos ,7,APARATOS ELECTRODOMESTICOS,1
22,Arenales Tapatíos ,7,ARTESANIAS,2
22,Arenales Tapatíos ,7,ARTICULOS DE BELLEZA,3
22,Arenales Tapatíos ,7,ARTICULOS DE LIMPIEZA,6
22,Arenales Tapatíos ,7,ARTICULOS DE PLASTICO,1
22,Arenales Tapatíos ,7,ARTICULOS PARA FIESTAS,2
22,Arenales Tapatíos ,7,BAZAR,5
22,Arenales Tapatíos ,7,BILLAR,1
22,Arenales Tapatíos ,7,BISUTERIA,1
22,Arenales Tapatíos ,7,BODEGA,1
22,Arenales Tapatíos ,7,BONETERIA Y MERCERIA ,5
22,Arenales Tapatíos ,7,"CARNICERIA, CARNITAS Y CHICHARRON, POLLO Y HUEVO",18
22,Arenales Tapatíos ,7,CEREALES Y SEMILLAS,11
22,Arenales Tapatíos ,7,COMPRAVENTA DE FIERRO VIEJO,2
22,Arenales Tapatíos ,7,CONSERVACION Y ELABORACION DE PRODUCTOS HELADOS ,3
22,Arenales Tapatíos ,7,CONSULTORIO (1),2
22,Arenales Tapatíos ,7,CONSULTORIO MEDICO,6
22,Arenales Tapatíos ,7,CONSULTORIO ODONTOLOGICO,6
22,Arenales Tapatíos ,7,CREMERIA,13
22,Arenales Tapatíos ,7,DETALLADO AUTOMOTRIZ,1
22,Arenales Tapatíos ,7,"DISEÑO DE ANUNCIOS, ROTULOS, LONAS Y TOLDOS LUMINOSOS",1
22,Arenales Tapatíos ,7,DISPENSARIO HOMEOPATICO,1
22,Arenales Tapatíos ,7,DULCERIA,22
22,Arenales Tapatíos ,7,EQUIPO DE ILUMINACION,1
22,Arenales Tapatíos ,7,ESCUELA PREESCOLAR,4
22,Arenales Tapatíos ,7,ESCUELA PRIMARIA,1
22,Arenales Tapatíos ,7,ESTETICA,45
22,Arenales Tapatíos ,7,ESTUDIO FOTOGRAFICO,1
22,Arenales Tapatíos ,7,EXPENDIO DE POLLO,11
22,Arenales Tapatíos ,7,FABRICA DE MOSAICO,1
22,Arenales Tapatíos ,7,FABRICA E INDUSTRIA,2
22,Arenales Tapatíos ,7,FARMACIA,20
22,Arenales Tapatíos ,7,FERRETERIA Y MATERIALES DE CONSTRUCCION,17
22,Arenales Tapatíos ,7,FRUTAS Y VERDURAS,13
22,Arenales Tapatíos ,7,GIMNASIO,3
22,Arenales Tapatíos ,7,HERRERIA,9
22,Arenales Tapatíos ,7,IMPRENTA,1
22,Arenales Tapatíos ,7,INSTALACION DE ACCESORIOS AUTOMOTRICES,1
22,Arenales Tapatíos ,7,INSTALACION DE EQUIPO DE SONIDO,1
22,Arenales Tapatíos ,7,JOYERIA,4
22,Arenales Tapatíos ,7,JUEGOS DE VIDEO,36
22,Arenales Tapatíos ,7,LABORATORIO DE ANALISIS CLINICOS,4
22,Arenales Tapatíos ,7,LAVANDERIA,1
22,Arenales Tapatíos ,7,LLANTERA,4
22,Arenales Tapatíos ,7,MAQUILA,1
22,Arenales Tapatíos ,7,MARISCOS,3
22,Arenales Tapatíos ,7,MATERIAL ELECTRICO,2
22,Arenales Tapatíos ,7,MISELANEA,16
22,Arenales Tapatíos ,7,MUEBLERIA,5
22,Arenales Tapatíos ,7,OBRADOR,2
22,Arenales Tapatíos ,7,OFICINA ADMINISTRATIVA,12
22,Arenales Tapatíos ,7,PALETERIA,13
22,Arenales Tapatíos ,7,PANADERIA,8
22,Arenales Tapatíos ,7,PAÑALES,1
22,Arenales Tapatíos ,7,PAPELERIA,33
22,Arenales Tapatíos ,7,PINTURAS,1
22,Arenales Tapatíos ,7,PISOS AZULEJOS Y ACCESORIOS PARA BAÑO,1
22,Arenales Tapatíos ,7,PLASTICOS,2
22,Arenales Tapatíos ,7,PRESTAMOS PRENDARIOS,5
22,Arenales Tapatíos ,7,PRESTCION DE SERVICIOS,1
22,Arenales Tapatíos ,7,PRODUCTOS NATURISTAS,1
22,Arenales Tapatíos ,7,PRODUCTOS QUIMICOS,1
22,Arenales Tapatíos ,7,PRONOSTICOS DEPORTIVOS,1
22,Arenales Tapatíos ,7,PURIFICADORA DE AGUA,9
22,Arenales Tapatíos ,7,REFACCIONARIA,8
22,Arenales Tapatíos ,7,REGALOS,11
22,Arenales Tapatíos ,7,RENTA DE COMPUTADORAS,18
22,Arenales Tapatíos ,7,ROPA,44
22,Arenales Tapatíos ,7,ROSTICERIA,6
22,Arenales Tapatíos ,7,SALON DE EVENTOS,3
22,Arenales Tapatíos ,7,SALON DE FISTAS INFANTILES,2
22,Arenales Tapatíos ,7,SERVIFIESTAS,12
22,Arenales Tapatíos ,7,TALLER (1),1
22,Arenales Tapatíos ,7,TALLER AUTOELECTRICO,3
22,Arenales Tapatíos ,7,TALLER DE APARATOS ELECTRICOS Y ELECTRONICOS,8
22,Arenales Tapatíos ,7,TALLER DE BICICLETAS,3
22,Arenales Tapatíos ,7,TALLER DE CALZADO,1
22,Arenales Tapatíos ,7,TALLER DE CLUTCH Y FRENOS,1
22,Arenales Tapatíos ,7,TALLER DE COSTURA,3
22,Arenales Tapatíos ,7,TALLER DE JOYERIA ,1
22,Arenales Tapatíos ,7,TALLER DE LAMINADO Y PINTURA,1
22,Arenales Tapatíos ,7,TALLER DE MANTENIMIENTO DE TRANSPORTE DE CARGA,1
22,Arenales Tapatíos ,7,TALLER DE MOFLES,2
22,Arenales Tapatíos ,7,TALLER DE MOTOS,1
22,Arenales Tapatíos ,7,TALLER MECANICO,9
22,Arenales Tapatíos ,7,TELEFONOS CELULARES ,7
22,Arenales Tapatíos ,7,TIENDA DE DEPORTES,1
22,Arenales Tapatíos ,7,TLAPALERIA,3
22,Arenales Tapatíos ,7,TOSTADERIA,1
22,Arenales Tapatíos ,7,VENTA DE BEBIDAS DE BAJA GRADUACION,5
22,Arenales Tapatíos ,7,VIDEOCLUB,6
22,Arenales Tapatíos ,7,VIDRIERIA,5
22,Arenales Tapatíos ,7,VINATERIA,7
22,Arenales Tapatíos ,7,ZAPATERIA,7
23,Arroyo Hondo 1ra. Sección,2A,ABARROTES EN GENERAL,145
